transaction_id,account_id,device_id,ip_address,card_fingerprint,transaction_amount,transaction_time,account_age_days,refund_rate
TXN_96b9e2d39dec,ACC_638ca7173e35,DEV_14308e7eab15,16.43.4.140,CARD_2ebec31adfce,1720.55,2026-08-21 23:10:29,664,0.0827
TXN_76325c6bbd92,ACC_638ca7173e35,DEV_14308e7eab15,16.43.4.140,CARD_2ebec31adfce,4004.34,2026-08-23 23:10:29,664,0.1692
TXN_0f82a1a8f583,ACC_638ca7173e35,DEV_14308e7eab15,16.43.4.140,CARD_2ebec31adfce,666.26,2026-08-29 23:10:29,664,0.0209
TXN_560cb6c2999e,ACC_638ca7173e35,DEV_14308e7eab15,16.43.4.140,CARD_2ebec31adfce,767.23,2026-09-02 23:10:29,664,0.0855
TXN_2d0a4536bcc3,ACC_638ca7173e35,DEV_14308e7eab15,16.43.4.140,CARD_2ebec31adfce,1917.41,2026-09-06 23:10:29,664,0.0137
TXN_05195cea99a4,ACC_638ca7173e35,DEV_14308e7eab15,16.43.4.140,CARD_2ebec31adfce,1114.88,2026-09-13 23:10:29,664,0.0195
TXN_5839f2a747f5,ACC_638ca7173e35,DEV_14308e7eab15,16.43.4.140,CARD_2ebec31adfce,314.89,2026-09-22 23:10:29,664,0.0935
TXN_57043ec99065,ACC_e61383f4c0e3,DEV_b61dbf1e18c5,24.161.237.61,CARD_4f0ddc929bea,795.9,2026-07-15 12:14:39,1324,0.1214
TXN_1acf553f09e9,ACC_e61383f4c0e3,DEV_b61dbf1e18c5,24.161.237.61,CARD_4f0ddc929bea,2802.76,2026-07-24 12:14:39,1324,0.0542
TXN_5ff3c6c45ba2,ACC_e61383f4c0e3,DEV_b61dbf1e18c5,24.161.237.61,CARD_4f0ddc929bea,914.77,2026-07-29 12:14:39,1324,0.022
TXN_154225f6e384,ACC_e61383f4c0e3,DEV_b61dbf1e18c5,24.161.237.61,CARD_4f0ddc929bea,914.3,2026-08-03 12:14:39,1324,0.0416
TXN_f1ff5e8c8ba6,ACC_e61383f4c0e3,DEV_b61dbf1e18c5,24.161.237.61,CARD_4f0ddc929bea,1833.06,2026-08-08 12:14:39,1324,0.1484
TXN_ee7c06e7bf28,ACC_e61383f4c0e3,DEV_b61dbf1e18c5,24.161.237.61,CARD_4f0ddc929bea,1367.9,2026-08-12 12:14:39,1324,0.1265
TXN_b4e49856b614,ACC_e61383f4c0e3,DEV_b61dbf1e18c5,24.161.237.61,CARD_4f0ddc929bea,884.17,2026-08-14 12:14:39,1324,0.0627
TXN_fe62ace0f7b3,ACC_e61383f4c0e3,DEV_b61dbf1e18c5,24.161.237.61,CARD_4f0ddc929bea,736.6,2026-08-15 12:14:39,1324,0.0525
TXN_1f5e62c135cc,ACC_e61383f4c0e3,DEV_b61dbf1e18c5,24.161.237.61,CARD_4f0ddc929bea,7457.02,2026-08-22 12:14:39,1324,0.0707
TXN_a614345fade9,ACC_e61383f4c0e3,DEV_b61dbf1e18c5,24.161.237.61,CARD_4f0ddc929bea,2462.77,2026-09-01 12:14:39,1324,0.0701
TXN_87d4a6c30703,ACC_930d142619b6,DEV_9fd20641dec4,10.250.6.1,CARD_625303bf7c9a,3765.66,2026-08-01 15:15:56,150,0.2731
TXN_09b810b33f56,ACC_930d142619b6,DEV_9fd20641dec4,10.250.6.1,CARD_625303bf7c9a,3993.96,2026-08-10 15:15:56,150,0.5155
TXN_120c41fdbe5d,ACC_930d142619b6,DEV_9fd20641dec4,10.250.6.1,CARD_625303bf7c9a,2180.02,2026-08-18 15:15:56,150,0.2918
TXN_262ffee32ecc,ACC_930d142619b6,DEV_9fd20641dec4,10.250.6.1,CARD_625303bf7c9a,3278.34,2026-08-21 15:15:56,150,0.3523
TXN_efadcda9d5b4,ACC_930d142619b6,DEV_9fd20641dec4,10.250.6.1,CARD_625303bf7c9a,1984.62,2026-08-22 15:15:56,150,0.3713
TXN_3eefa5283ca1,ACC_930d142619b6,DEV_9fd20641dec4,10.250.6.1,CARD_625303bf7c9a,1134.26,2026-08-28 15:15:56,150,0.3513
TXN_d1acd69e5a45,ACC_930d142619b6,DEV_9fd20641dec4,10.250.6.1,CARD_625303bf7c9a,3397.29,2026-08-29 15:15:56,150,0.4208
TXN_ffd3b3445326,ACC_930d142619b6,DEV_9fd20641dec4,10.250.6.1,CARD_625303bf7c9a,1840.56,2026-09-05 15:15:56,150,0.4852
TXN_a17ef73d5b7a,ACC_930d142619b6,DEV_9fd20641dec4,10.250.6.1,CARD_625303bf7c9a,3562.03,2026-09-07 15:15:56,150,0.3257
TXN_6d95bc7297af,ACC_930d142619b6,DEV_9fd20641dec4,10.250.6.1,CARD_625303bf7c9a,4213.99,2026-09-12 15:15:56,150,0.3942
TXN_a8a466616888,ACC_0bad21ce8899,DEV_ed60c2d383dd,201.115.99.248,CARD_7cfdccb0e687,1491.98,2026-08-04 11:32:50,178,0.0405
TXN_94735d1c3c7c,ACC_0bad21ce8899,DEV_ed60c2d383dd,201.115.99.248,CARD_7cfdccb0e687,600.55,2026-08-14 11:32:50,178,0.128
TXN_7537c30b0065,ACC_0bad21ce8899,DEV_ed60c2d383dd,201.115.99.248,CARD_7cfdccb0e687,836.07,2026-08-22 11:32:50,178,0.0381
TXN_a70ac5ada37c,ACC_0bad21ce8899,DEV_ed60c2d383dd,201.115.99.248,CARD_7cfdccb0e687,905.23,2026-08-26 11:32:50,178,0.0103
TXN_f9265c285f0e,ACC_0bad21ce8899,DEV_ed60c2d383dd,201.115.99.248,CARD_7cfdccb0e687,2067.88,2026-08-28 11:32:50,178,0.0975
TXN_f084fff757c0,ACC_0bad21ce8899,DEV_ed60c2d383dd,201.115.99.248,CARD_7cfdccb0e687,1992.2,2026-08-29 11:32:50,178,0.0374
TXN_44667ab43f42,ACC_0bad21ce8899,DEV_ed60c2d383dd,201.115.99.248,CARD_7cfdccb0e687,691.44,2026-09-02 11:32:50,178,0.0279
TXN_dd1399b688be,ACC_0bad21ce8899,DEV_ed60c2d383dd,201.115.99.248,CARD_7cfdccb0e687,483.95,2026-09-05 11:32:50,178,0.0478
TXN_b4f5699656c8,ACC_0bad21ce8899,DEV_ed60c2d383dd,201.115.99.248,CARD_7cfdccb0e687,5310.1,2026-09-10 11:32:50,178,0.0517
TXN_91b4497bef81,ACC_0bad21ce8899,DEV_ed60c2d383dd,201.115.99.248,CARD_7cfdccb0e687,1453.06,2026-09-12 11:32:50,178,0.0198
TXN_86347f312184,ACC_680b1f829a32,DEV_037c275eb542,6.75.35.92,CARD_2517378640e9,447.89,2026-08-07 16:46:51,1824,0.0473
TXN_85141992cb16,ACC_680b1f829a32,DEV_037c275eb542,6.75.35.92,CARD_2517378640e9,759.68,2026-08-15 16:46:51,1824,0.1732
TXN_f039fbe5c056,ACC_680b1f829a32,DEV_037c275eb542,6.75.35.92,CARD_2517378640e9,2130.05,2026-08-17 16:46:51,1824,0.0807
TXN_358afe1d352e,ACC_680b1f829a32,DEV_037c275eb542,6.75.35.92,CARD_2517378640e9,4261.97,2026-08-22 16:46:51,1824,0.0829
TXN_0a4cd0eba553,ACC_680b1f829a32,DEV_037c275eb542,6.75.35.92,CARD_2517378640e9,3700.15,2026-08-29 16:46:51,1824,0.1294
TXN_b32614b100e3,ACC_680b1f829a32,DEV_037c275eb542,6.75.35.92,CARD_2517378640e9,1412.69,2026-09-06 16:46:51,1824,0.0392
TXN_9dcb433169f4,ACC_680b1f829a32,DEV_037c275eb542,6.75.35.92,CARD_2517378640e9,197.7,2026-09-14 16:46:51,1824,0.158
TXN_4ed3a0496191,ACC_680b1f829a32,DEV_037c275eb542,6.75.35.92,CARD_2517378640e9,1099.04,2026-09-19 16:46:51,1824,0.1173
TXN_0cd35ef51af3,ACC_680b1f829a32,DEV_037c275eb542,6.75.35.92,CARD_2517378640e9,567.35,2026-09-21 16:46:51,1824,0.113
TXN_a170065c1090,ACC_680b1f829a32,DEV_037c275eb542,6.75.35.92,CARD_2517378640e9,1159.44,2026-09-30 16:46:51,1824,0.0299
TXN_f14c930ac436,ACC_bff60932e08f,DEV_4eb464e5152a,87.130.106.123,CARD_3c53bb03ca19,612.79,2026-07-05 18:41:58,819,0.1277
TXN_953649311a74,ACC_bff60932e08f,DEV_4eb464e5152a,87.130.106.123,CARD_3c53bb03ca19,841.12,2026-07-12 18:41:58,819,0.0451
TXN_cd526df8c4aa,ACC_bff60932e08f,DEV_4eb464e5152a,87.130.106.123,CARD_3c53bb03ca19,1916.0,2026-07-15 18:41:58,819,0.0447
TXN_5a516ff7e07f,ACC_bff60932e08f,DEV_4eb464e5152a,87.130.106.123,CARD_3c53bb03ca19,941.52,2026-07-21 18:41:58,819,0.0963
TXN_bb9255cc5ebf,ACC_bff60932e08f,DEV_4eb464e5152a,87.130.106.123,CARD_3c53bb03ca19,902.54,2026-07-28 18:41:58,819,0.1448
TXN_096364577791,ACC_bff60932e08f,DEV_4eb464e5152a,87.130.106.123,CARD_3c53bb03ca19,1061.42,2026-08-03 18:41:58,819,0.0217
TXN_5f1d4ce58ff5,ACC_bff60932e08f,DEV_4eb464e5152a,87.130.106.123,CARD_3c53bb03ca19,6024.05,2026-08-06 18:41:58,819,0.1168
TXN_fef8e2025715,ACC_bff60932e08f,DEV_4eb464e5152a,87.130.106.123,CARD_3c53bb03ca19,532.31,2026-08-14 18:41:58,819,0.1271
TXN_c8c9ccf28b00,ACC_bff60932e08f,DEV_4eb464e5152a,87.130.106.123,CARD_3c53bb03ca19,1316.08,2026-08-15 18:41:58,819,0.1521
TXN_fde1149282dd,ACC_bff60932e08f,DEV_4eb464e5152a,87.130.106.123,CARD_3c53bb03ca19,3439.58,2026-08-20 18:41:58,819,0.1496
TXN_efde4ba97f5d,ACC_3330cf890af4,DEV_373ac7cb286a,157.201.8.16,CARD_769c52c82ae4,1059.41,2026-08-22 12:52:16,308,0.0667
TXN_2e02e96f58f6,ACC_3330cf890af4,DEV_373ac7cb286a,157.201.8.16,CARD_769c52c82ae4,2429.21,2026-08-30 12:52:16,308,0.1446
TXN_85cd11f718fb,ACC_3330cf890af4,DEV_373ac7cb286a,157.201.8.16,CARD_769c52c82ae4,465.21,2026-09-07 12:52:16,308,0.1553
TXN_38d3188623e6,ACC_3330cf890af4,DEV_373ac7cb286a,157.201.8.16,CARD_769c52c82ae4,961.08,2026-09-12 12:52:16,308,0.16
TXN_0c1f166cc48b,ACC_3330cf890af4,DEV_373ac7cb286a,157.201.8.16,CARD_769c52c82ae4,651.95,2026-09-16 12:52:16,308,0.0759
TXN_f78fd3489081,ACC_3330cf890af4,DEV_373ac7cb286a,157.201.8.16,CARD_769c52c82ae4,1052.27,2026-09-21 12:52:16,308,0.1466
TXN_4848d34c6ac2,ACC_3330cf890af4,DEV_373ac7cb286a,157.201.8.16,CARD_769c52c82ae4,1066.53,2026-10-01 12:52:16,308,0.0214
TXN_2dc9f5aa26fa,ACC_3330cf890af4,DEV_373ac7cb286a,157.201.8.16,CARD_769c52c82ae4,1138.78,2026-10-02 12:52:16,308,0.1591
TXN_e3a5a1f877a6,ACC_3330cf890af4,DEV_373ac7cb286a,157.201.8.16,CARD_769c52c82ae4,1903.56,2026-10-05 12:52:16,308,0.1746
TXN_a3ec853b8a3d,ACC_3330cf890af4,DEV_373ac7cb286a,157.201.8.16,CARD_769c52c82ae4,254.56,2026-10-07 12:52:16,308,0.0213
TXN_e02922f653cb,ACC_6fb31cd2b66f,RING_DEVICE_009,160.107.168.205,CARD_89610864d8bb,1413.71,2026-06-07 03:33:04,1765,0.3002
TXN_1d1006743959,ACC_6fb31cd2b66f,RING_DEVICE_009,160.107.168.205,CARD_89610864d8bb,2951.76,2026-06-09 03:33:04,1765,0.4715
TXN_45f5890da549,ACC_6fb31cd2b66f,RING_DEVICE_009,160.107.168.205,CARD_89610864d8bb,450.84,2026-06-15 03:33:04,1765,0.238
TXN_0c799b4e69ee,ACC_6fb31cd2b66f,RING_DEVICE_009,160.107.168.205,CARD_89610864d8bb,4263.05,2026-06-24 03:33:04,1765,0.2902
TXN_5133bca597b6,ACC_6fb31cd2b66f,RING_DEVICE_009,160.107.168.205,CARD_89610864d8bb,1391.43,2026-07-01 03:33:04,1765,0.2978
TXN_a7ce58658402,ACC_6fb31cd2b66f,RING_DEVICE_009,160.107.168.205,CARD_89610864d8bb,2067.15,2026-07-11 03:33:04,1765,0.3357
TXN_f43686e3fd14,ACC_6fb31cd2b66f,RING_DEVICE_009,160.107.168.205,CARD_89610864d8bb,5471.78,2026-07-15 03:33:04,1765,0.4335
TXN_7b4f5448180a,ACC_6fb31cd2b66f,RING_DEVICE_009,160.107.168.205,CARD_89610864d8bb,7687.78,2026-07-24 03:33:04,1765,0.1533
TXN_55bbd29f7b08,ACC_6fb31cd2b66f,RING_DEVICE_009,160.107.168.205,CARD_89610864d8bb,4386.86,2026-07-25 03:33:04,1765,0.3436
TXN_62a19e3acf04,ACC_6fb31cd2b66f,RING_DEVICE_009,160.107.168.205,CARD_89610864d8bb,876.63,2026-08-01 03:33:04,1765,0.1521
TXN_393f40f2e6fa,ACC_0529a4714df5,DEV_2027db32c5dd,194.204.125.143,CARD_9a4b9ccff90b,1618.44,2026-08-17 06:02:38,1478,0.1032
TXN_b92eb09543d1,ACC_0529a4714df5,DEV_2027db32c5dd,194.204.125.143,CARD_9a4b9ccff90b,1693.28,2026-08-26 06:02:38,1478,0.0213
TXN_154d3cb51296,ACC_0529a4714df5,DEV_2027db32c5dd,194.204.125.143,CARD_9a4b9ccff90b,1476.21,2026-09-02 06:02:38,1478,0.1429
TXN_d224d88a23c2,ACC_0529a4714df5,DEV_2027db32c5dd,194.204.125.143,CARD_9a4b9ccff90b,2825.06,2026-09-11 06:02:38,1478,0.1378
TXN_3bfb636e8090,ACC_0529a4714df5,DEV_2027db32c5dd,194.204.125.143,CARD_9a4b9ccff90b,1158.04,2026-09-19 06:02:38,1478,0.0339
TXN_fb09be063e06,ACC_0529a4714df5,DEV_2027db32c5dd,194.204.125.143,CARD_9a4b9ccff90b,2742.98,2026-09-29 06:02:38,1478,0.1241
TXN_d975bff3db12,ACC_0529a4714df5,DEV_2027db32c5dd,194.204.125.143,CARD_9a4b9ccff90b,2730.36,2026-10-03 06:02:38,1478,0.0389
TXN_f00f733e0c05,ACC_0529a4714df5,DEV_2027db32c5dd,194.204.125.143,CARD_9a4b9ccff90b,1726.13,2026-10-11 06:02:38,1478,0.0431
TXN_1676588615c5,ACC_0529a4714df5,DEV_2027db32c5dd,194.204.125.143,CARD_9a4b9ccff90b,1329.79,2026-10-16 06:02:38,1478,0.1644
TXN_898f333d9ef4,ACC_0529a4714df5,DEV_2027db32c5dd,194.204.125.143,CARD_9a4b9ccff90b,1481.88,2026-10-18 06:02:38,1478,0.139
TXN_630bba20bc5c,ACC_7de2446ba62b,DEV_ab30293d418d,89.75.254.210,CARD_5d5a9a7c3cab,3310.89,2026-07-22 21:16:45,698,0.1612
TXN_d99ad6ab7330,ACC_7de2446ba62b,DEV_ab30293d418d,89.75.254.210,CARD_5d5a9a7c3cab,2200.64,2026-07-29 21:16:45,698,0.1084
TXN_44d1ff3d3862,ACC_7de2446ba62b,DEV_ab30293d418d,89.75.254.210,CARD_5d5a9a7c3cab,560.52,2026-07-30 21:16:45,698,0.0906
TXN_f9c8ef5b8ccc,ACC_7de2446ba62b,DEV_ab30293d418d,89.75.254.210,CARD_5d5a9a7c3cab,1420.34,2026-08-08 21:16:45,698,0.1318
TXN_4f1013ca6d51,ACC_7de2446ba62b,DEV_ab30293d418d,89.75.254.210,CARD_5d5a9a7c3cab,632.09,2026-08-18 21:16:45,698,0.0634
TXN_43c21375e832,ACC_7de2446ba62b,DEV_ab30293d418d,89.75.254.210,CARD_5d5a9a7c3cab,717.77,2026-08-27 21:16:45,698,0.0511
TXN_209f5d212ebd,ACC_7de2446ba62b,DEV_ab30293d418d,89.75.254.210,CARD_5d5a9a7c3cab,861.93,2026-09-06 21:16:45,698,0.1643
TXN_52a43d7c8cc4,ACC_7de2446ba62b,DEV_ab30293d418d,89.75.254.210,CARD_5d5a9a7c3cab,439.83,2026-09-16 21:16:45,698,0.0962
TXN_c2cb3c41401e,ACC_7de2446ba62b,DEV_ab30293d418d,89.75.254.210,CARD_5d5a9a7c3cab,607.87,2026-09-19 21:16:45,698,0.1497
TXN_8c4cd6c47094,ACC_7de2446ba62b,DEV_ab30293d418d,89.75.254.210,CARD_5d5a9a7c3cab,2944.03,2026-09-21 21:16:45,698,0.1221
TXN_6f478a6616c6,ACC_c0877b32f3c9,DEV_82ae57491fc2,44.201.134.33,RING_CARD_003,1350.12,2026-07-09 14:43:30,870,0.4269
TXN_a4f9a558a090,ACC_c0877b32f3c9,DEV_82ae57491fc2,44.201.134.33,RING_CARD_003,5266.24,2026-07-17 14:43:30,870,0.2556
TXN_b4beedb3b47b,ACC_c0877b32f3c9,DEV_82ae57491fc2,44.201.134.33,RING_CARD_003,2848.81,2026-07-20 14:43:30,870,0.2798
TXN_b6ad69b60c08,ACC_c0877b32f3c9,DEV_82ae57491fc2,44.201.134.33,RING_CARD_003,4015.54,2026-07-23 14:43:30,870,0.2578
TXN_047ac19471aa,ACC_c0877b32f3c9,DEV_82ae57491fc2,44.201.134.33,RING_CARD_003,4177.66,2026-07-27 14:43:30,870,0.2375
TXN_32e3e893d350,ACC_c0877b32f3c9,DEV_82ae57491fc2,44.201.134.33,RING_CARD_003,1039.49,2026-07-31 14:43:30,870,0.3881
TXN_ad334fb80bc6,ACC_c0877b32f3c9,DEV_82ae57491fc2,44.201.134.33,RING_CARD_003,5236.23,2026-08-03 14:43:30,870,0.476
TXN_796d7fe39238,ACC_c0877b32f3c9,DEV_82ae57491fc2,44.201.134.33,RING_CARD_003,804.91,2026-08-04 14:43:30,870,0.4612
TXN_568fea8965d7,ACC_c0877b32f3c9,DEV_82ae57491fc2,44.201.134.33,RING_CARD_003,1303.63,2026-08-11 14:43:30,870,0.1854
TXN_f17c6c7f1664,ACC_c0877b32f3c9,DEV_82ae57491fc2,44.201.134.33,RING_CARD_003,4120.89,2026-08-13 14:43:30,870,0.4296
TXN_7b43346be1f3,ACC_22570981c6fc,DEV_04007478f535,161.65.61.100,CARD_19b56ca8a811,569.32,2026-06-22 03:33:37,1082,0.0153
TXN_44fbd35968fd,ACC_22570981c6fc,DEV_04007478f535,161.65.61.100,CARD_19b56ca8a811,306.22,2026-06-29 03:33:37,1082,0.0541
TXN_2a8152a1152f,ACC_22570981c6fc,DEV_04007478f535,161.65.61.100,CARD_19b56ca8a811,1376.46,2026-07-03 03:33:37,1082,0.0166
TXN_8717bd877323,ACC_22570981c6fc,DEV_04007478f535,161.65.61.100,CARD_19b56ca8a811,396.58,2026-07-06 03:33:37,1082,0.1234
TXN_2128d0ffcf27,ACC_22570981c6fc,DEV_04007478f535,161.65.61.100,CARD_19b56ca8a811,1705.21,2026-07-16 03:33:37,1082,0.161
TXN_594ff3eb8cb5,ACC_22570981c6fc,DEV_04007478f535,161.65.61.100,CARD_19b56ca8a811,901.15,2026-07-21 03:33:37,1082,0.0653
TXN_fa951a890601,ACC_22570981c6fc,DEV_04007478f535,161.65.61.100,CARD_19b56ca8a811,1363.47,2026-07-27 03:33:37,1082,0.0523
TXN_4568ad1fc3db,ACC_22570981c6fc,DEV_04007478f535,161.65.61.100,CARD_19b56ca8a811,1346.82,2026-07-29 03:33:37,1082,0.108
TXN_0b3bc0f36295,ACC_22570981c6fc,DEV_04007478f535,161.65.61.100,CARD_19b56ca8a811,1793.48,2026-07-31 03:33:37,1082,0.1559
TXN_1828a4d4e5f8,ACC_22570981c6fc,DEV_04007478f535,161.65.61.100,CARD_19b56ca8a811,1632.89,2026-08-07 03:33:37,1082,0.1796
TXN_1f3c48ec636d,ACC_c2cadeb86489,DEV_1e60cac7da3f,41.223.172.42,CARD_86e5693a6bde,566.32,2026-07-12 17:07:15,1646,0.0138
TXN_098c5198ee51,ACC_c2cadeb86489,DEV_1e60cac7da3f,41.223.172.42,CARD_86e5693a6bde,935.75,2026-07-21 17:07:15,1646,0.0713
TXN_2b1f06e8ef00,ACC_c2cadeb86489,DEV_1e60cac7da3f,41.223.172.42,CARD_86e5693a6bde,1362.41,2026-07-28 17:07:15,1646,0.0632
TXN_ac5fe10dc4db,ACC_c2cadeb86489,DEV_1e60cac7da3f,41.223.172.42,CARD_86e5693a6bde,2780.51,2026-08-06 17:07:15,1646,0.1212
TXN_77251df91060,ACC_c2cadeb86489,DEV_1e60cac7da3f,41.223.172.42,CARD_86e5693a6bde,1643.11,2026-08-12 17:07:15,1646,0.1396
TXN_210cadc7f49d,ACC_c2cadeb86489,DEV_1e60cac7da3f,41.223.172.42,CARD_86e5693a6bde,2601.4,2026-08-17 17:07:15,1646,0.0166
TXN_b8d70f5bb7b7,ACC_c2cadeb86489,DEV_1e60cac7da3f,41.223.172.42,CARD_86e5693a6bde,1410.11,2026-08-26 17:07:15,1646,0.1058
TXN_6855b44d02d9,ACC_c2cadeb86489,DEV_1e60cac7da3f,41.223.172.42,CARD_86e5693a6bde,2228.62,2026-09-03 17:07:15,1646,0.1162
TXN_242b8e19608e,ACC_c2cadeb86489,DEV_1e60cac7da3f,41.223.172.42,CARD_86e5693a6bde,1289.55,2026-09-04 17:07:15,1646,0.1088
TXN_045b2cc7d105,ACC_c2cadeb86489,DEV_1e60cac7da3f,41.223.172.42,CARD_86e5693a6bde,2163.12,2026-09-14 17:07:15,1646,0.1784
TXN_4160bd4601a5,ACC_128ab58c56c9,DEV_61384fcd0d21,121.135.97.60,CARD_b1c8c19bdb9a,872.69,2026-08-20 02:00:51,1077,0.1303
TXN_2d8dbccd8664,ACC_128ab58c56c9,DEV_61384fcd0d21,121.135.97.60,CARD_b1c8c19bdb9a,3029.7,2026-08-30 02:00:51,1077,0.0762
TXN_f590a83a161d,ACC_128ab58c56c9,DEV_61384fcd0d21,121.135.97.60,CARD_b1c8c19bdb9a,1517.64,2026-09-08 02:00:51,1077,0.1678
TXN_a1ca4c0cbf4c,ACC_128ab58c56c9,DEV_61384fcd0d21,121.135.97.60,CARD_b1c8c19bdb9a,441.62,2026-09-15 02:00:51,1077,0.168
TXN_74bd54df2d10,ACC_128ab58c56c9,DEV_61384fcd0d21,121.135.97.60,CARD_b1c8c19bdb9a,1392.66,2026-09-17 02:00:51,1077,0.046
TXN_a28d7f166bf6,ACC_128ab58c56c9,DEV_61384fcd0d21,121.135.97.60,CARD_b1c8c19bdb9a,280.05,2026-09-24 02:00:51,1077,0.1793
TXN_f6083fb5d6f4,ACC_128ab58c56c9,DEV_61384fcd0d21,121.135.97.60,CARD_b1c8c19bdb9a,1646.79,2026-09-27 02:00:51,1077,0.1108
TXN_20660f7205d0,ACC_128ab58c56c9,DEV_61384fcd0d21,121.135.97.60,CARD_b1c8c19bdb9a,1949.64,2026-09-30 02:00:51,1077,0.0191
TXN_1e65b926e2dc,ACC_128ab58c56c9,DEV_61384fcd0d21,121.135.97.60,CARD_b1c8c19bdb9a,3905.74,2026-10-10 02:00:51,1077,0.1252
TXN_651ad33f3683,ACC_128ab58c56c9,DEV_61384fcd0d21,121.135.97.60,CARD_b1c8c19bdb9a,789.39,2026-10-20 02:00:51,1077,0.0734
TXN_2a4e8a521932,ACC_9c3c0389b714,DEV_4fbb391d1656,155.118.147.227,CARD_9b3022525c9f,3927.2,2026-06-21 13:37:46,63,0.1285
TXN_d86014198487,ACC_9c3c0389b714,DEV_4fbb391d1656,155.118.147.227,CARD_9b3022525c9f,1099.27,2026-07-01 13:37:46,63,0.1203
TXN_58c20f726f49,ACC_9c3c0389b714,DEV_4fbb391d1656,155.118.147.227,CARD_9b3022525c9f,676.81,2026-07-03 13:37:46,63,0.1181
TXN_ccd6f66febe9,ACC_9c3c0389b714,DEV_4fbb391d1656,155.118.147.227,CARD_9b3022525c9f,799.95,2026-07-05 13:37:46,63,0.1119
TXN_d4262490f04b,ACC_9c3c0389b714,DEV_4fbb391d1656,155.118.147.227,CARD_9b3022525c9f,1581.09,2026-07-15 13:37:46,63,0.0874
TXN_2b872b951eb6,ACC_9c3c0389b714,DEV_4fbb391d1656,155.118.147.227,CARD_9b3022525c9f,619.01,2026-07-17 13:37:46,63,0.1235
TXN_976cf28994e5,ACC_9c3c0389b714,DEV_4fbb391d1656,155.118.147.227,CARD_9b3022525c9f,881.97,2026-07-22 13:37:46,63,0.0133
TXN_0a9a371867e2,ACC_9c3c0389b714,DEV_4fbb391d1656,155.118.147.227,CARD_9b3022525c9f,1369.94,2026-07-31 13:37:46,63,0.1424
TXN_7cc2ae3b4a0a,ACC_9c3c0389b714,DEV_4fbb391d1656,155.118.147.227,CARD_9b3022525c9f,3011.53,2026-08-06 13:37:46,63,0.1525
TXN_f63a4824d670,ACC_9c3c0389b714,DEV_4fbb391d1656,155.118.147.227,CARD_9b3022525c9f,1910.43,2026-08-13 13:37:46,63,0.1465
TXN_9a0a8e7a7d1d,ACC_0a4fb57ba8fc,DEV_2ec9ca998e28,69.43.171.215,CARD_a3cae0eedf40,1128.09,2026-07-19 00:44:57,1581,0.093
TXN_d3b3cffc6d42,ACC_0a4fb57ba8fc,DEV_2ec9ca998e28,69.43.171.215,CARD_a3cae0eedf40,1576.23,2026-07-24 00:44:57,1581,0.0783
TXN_4a15429660a1,ACC_0a4fb57ba8fc,DEV_2ec9ca998e28,69.43.171.215,CARD_a3cae0eedf40,1282.88,2026-07-31 00:44:57,1581,0.0571
TXN_e34f858f4d4b,ACC_0a4fb57ba8fc,DEV_2ec9ca998e28,69.43.171.215,CARD_a3cae0eedf40,518.97,2026-08-08 00:44:57,1581,0.1666
TXN_652484d0ca5f,ACC_0a4fb57ba8fc,DEV_2ec9ca998e28,69.43.171.215,CARD_a3cae0eedf40,3432.55,2026-08-18 00:44:57,1581,0.0703
TXN_c4bf57c5584e,ACC_0a4fb57ba8fc,DEV_2ec9ca998e28,69.43.171.215,CARD_a3cae0eedf40,3048.68,2026-08-28 00:44:57,1581,0.0188
TXN_301abca7bc84,ACC_0a4fb57ba8fc,DEV_2ec9ca998e28,69.43.171.215,CARD_a3cae0eedf40,1045.17,2026-09-05 00:44:57,1581,0.0244
TXN_5e0f5b666448,ACC_0a4fb57ba8fc,DEV_2ec9ca998e28,69.43.171.215,CARD_a3cae0eedf40,817.64,2026-09-06 00:44:57,1581,0.1132
TXN_0415748e6541,ACC_0a4fb57ba8fc,DEV_2ec9ca998e28,69.43.171.215,CARD_a3cae0eedf40,525.89,2026-09-09 00:44:57,1581,0.1567
TXN_a3608375fa31,ACC_0a4fb57ba8fc,DEV_2ec9ca998e28,69.43.171.215,CARD_a3cae0eedf40,1643.79,2026-09-14 00:44:57,1581,0.1606
TXN_7407b378f4b9,ACC_2ef92ba4a5ad,DEV_0e8053e5d19d,63.36.253.179,CARD_740fa0b8ea84,1651.1,2026-06-27 01:42:58,1560,0.0587
TXN_7bde82502054,ACC_2ef92ba4a5ad,DEV_0e8053e5d19d,63.36.253.179,CARD_740fa0b8ea84,650.14,2026-07-04 01:42:58,1560,0.1464
TXN_b29488937c1d,ACC_2ef92ba4a5ad,DEV_0e8053e5d19d,63.36.253.179,CARD_740fa0b8ea84,1292.79,2026-07-07 01:42:58,1560,0.1755
TXN_8081086f23aa,ACC_2ef92ba4a5ad,DEV_0e8053e5d19d,63.36.253.179,CARD_740fa0b8ea84,1869.12,2026-07-17 01:42:58,1560,0.0891
TXN_f73d646fb021,ACC_2ef92ba4a5ad,DEV_0e8053e5d19d,63.36.253.179,CARD_740fa0b8ea84,783.93,2026-07-27 01:42:58,1560,0.1758
TXN_b01f6333195e,ACC_2ef92ba4a5ad,DEV_0e8053e5d19d,63.36.253.179,CARD_740fa0b8ea84,965.16,2026-08-03 01:42:58,1560,0.1489
