transaction_id,account_id,is_fraud_ring,is_behavioral_anomaly,is_fraud,fraud_type,fraud_ring_id
TXN_589d815a1f45,ACC_af8b376aa56d,False,False,False,normal,
TXN_9f5b3d9077b1,ACC_533c771fd6c0,False,False,False,normal,
TXN_86ab74123623,ACC_533c771fd6c0,False,False,False,normal,
TXN_24d3c8d04a15,ACC_533c771fd6c0,False,False,False,normal,
TXN_2f8d1d88c723,ACC_533c771fd6c0,False,False,False,normal,
TXN_81039c8aa768,ACC_533c771fd6c0,False,False,False,normal,
TXN_f1732ea83c55,ACC_533c771fd6c0,False,False,False,normal,
TXN_e24e08dbeadc,ACC_533c771fd6c0,False,False,False,normal,
TXN_2f236bf801ec,ACC_533c771fd6c0,False,False,False,normal,
TXN_22ca481510a3,ACC_533c771fd6c0,False,False,False,normal,
TXN_1ef653a4310c,ACC_533c771fd6c0,False,False,False,normal,
TXN_8c619fe25d0e,ACC_03cd0c8db129,False,False,False,normal,
TXN_62628140889d,ACC_03cd0c8db129,False,False,False,normal,
TXN_1b52a63dbab9,ACC_03cd0c8db129,False,False,False,normal,
TXN_bba7c1b7df62,ACC_03cd0c8db129,False,False,False,normal,
TXN_671c8aff3c8d,ACC_03cd0c8db129,False,False,False,normal,
TXN_dae3560b058c,ACC_03cd0c8db129,False,False,False,normal,
TXN_a504b17cbf9e,ACC_03cd0c8db129,False,False,False,normal,
TXN_247c042b82c8,ACC_03cd0c8db129,False,False,False,normal,
TXN_eebb3df8c9c4,ACC_03cd0c8db129,False,False,False,normal,
TXN_7af60cba9830,ACC_03cd0c8db129,False,False,False,normal,
TXN_6396c4692390,ACC_aa9f9994f35c,False,False,False,normal,
TXN_9039b55b58dc,ACC_aa9f9994f35c,False,False,False,normal,
TXN_e0e4ba56a81d,ACC_aa9f9994f35c,False,False,False,normal,
TXN_0b4cdb319aaf,ACC_aa9f9994f35c,False,False,False,normal,
TXN_37db6ba145b9,ACC_aa9f9994f35c,False,False,False,normal,
TXN_4186b09dd27f,ACC_aa9f9994f35c,False,False,False,normal,
TXN_93ecc65a87ce,ACC_aa9f9994f35c,False,False,False,normal,
TXN_c73adbfc50c4,ACC_aa9f9994f35c,False,False,False,normal,
TXN_f46a0337fc62,ACC_aa9f9994f35c,False,False,False,normal,
TXN_8e4834590b03,ACC_aa9f9994f35c,False,False,False,normal,
TXN_3b6554b39052,ACC_8e57f6c0a19b,True,False,True,fraud_ring,RING_008
TXN_c43be8b3474f,ACC_8e57f6c0a19b,True,False,True,fraud_ring,RING_008
TXN_769116a8ba46,ACC_8e57f6c0a19b,True,False,True,fraud_ring,RING_008
TXN_66b8336f6cac,ACC_8e57f6c0a19b,True,False,True,fraud_ring,RING_008
TXN_33411cf6c393,ACC_8e57f6c0a19b,True,False,True,fraud_ring,RING_008
TXN_19ea1ba0baff,ACC_8e57f6c0a19b,True,False,True,fraud_ring,RING_008
TXN_27eb6b65feea,ACC_8e57f6c0a19b,True,False,True,fraud_ring,RING_008
TXN_02224fba191e,ACC_8e57f6c0a19b,True,False,True,fraud_ring,RING_008
TXN_0a98457f1d0a,ACC_8e57f6c0a19b,True,False,True,fraud_ring,RING_008
TXN_fc5d1c260f00,ACC_8e57f6c0a19b,True,False,True,fraud_ring,RING_008
TXN_58fc86795298,ACC_bb2111a569e0,False,False,False,normal,
TXN_78e6acda6f41,ACC_bb2111a569e0,False,False,False,normal,
TXN_3f9e7d6e0185,ACC_bb2111a569e0,False,False,False,normal,
TXN_3edbcfce0056,ACC_bb2111a569e0,False,False,False,normal,
TXN_77cc43a00c6c,ACC_bb2111a569e0,False,False,False,normal,
TXN_69fe696a695a,ACC_bb2111a569e0,False,False,False,normal,
TXN_a811f68dd7ff,ACC_bb2111a569e0,False,False,False,normal,
TXN_559673df3a58,ACC_bb2111a569e0,False,False,False,normal,
TXN_cb94f0c2f88f,ACC_bb2111a569e0,False,False,False,normal,
TXN_f4df2e5577e2,ACC_bb2111a569e0,False,False,False,normal,
TXN_c7438aa52013,ACC_e760a8ee2194,True,False,True,fraud_ring,RING_009
TXN_95129df9e81b,ACC_e760a8ee2194,True,False,True,fraud_ring,RING_009
TXN_4e7f9b310af6,ACC_e760a8ee2194,True,False,True,fraud_ring,RING_009
TXN_68a0e4819c51,ACC_e760a8ee2194,True,False,True,fraud_ring,RING_009
TXN_4078d44dbf54,ACC_e760a8ee2194,True,False,True,fraud_ring,RING_009
TXN_0ac23ba0938b,ACC_e760a8ee2194,True,False,True,fraud_ring,RING_009
TXN_981157f01694,ACC_e760a8ee2194,True,False,True,fraud_ring,RING_009
TXN_19ffdb615480,ACC_e760a8ee2194,True,False,True,fraud_ring,RING_009
TXN_c535b3ab4290,ACC_e760a8ee2194,True,False,True,fraud_ring,RING_009
TXN_1c29212ba4ce,ACC_e760a8ee2194,True,False,True,fraud_ring,RING_009
TXN_b2b6a0cce03b,ACC_4aa348a724e4,False,False,False,normal,
TXN_c5857d582a56,ACC_4aa348a724e4,False,False,False,normal,
TXN_201707fe82e1,ACC_4aa348a724e4,False,False,False,normal,
TXN_5f5f32172cc6,ACC_4aa348a724e4,False,False,False,normal,
TXN_c47fd074754d,ACC_4aa348a724e4,False,False,False,normal,
TXN_fdf35bbac576,ACC_4aa348a724e4,False,False,False,normal,
TXN_c4e81a5ba053,ACC_4aa348a724e4,False,False,False,normal,
TXN_cef408095fd0,ACC_4aa348a724e4,False,False,False,normal,
TXN_b113053525b8,ACC_4aa348a724e4,False,False,False,normal,
TXN_fd3bd3f242ff,ACC_4aa348a724e4,False,False,False,normal,
TXN_4c805a67f4ba,ACC_d3904743d099,False,False,False,normal,
TXN_898f444e4e24,ACC_d3904743d099,False,False,False,normal,
TXN_94c3f18a289c,ACC_d3904743d099,False,False,False,normal,
TXN_9f3ba309c0bb,ACC_d3904743d099,False,False,False,normal,
TXN_1f6bc68beb94,ACC_d3904743d099,False,False,False,normal,
TXN_31f5df4963e7,ACC_d3904743d099,False,False,False,normal,
TXN_3db02649b266,ACC_d3904743d099,False,False,False,normal,
TXN_eb71fc83385e,ACC_d3904743d099,False,False,False,normal,
TXN_0df82e52c741,ACC_d3904743d099,False,False,False,normal,
TXN_7df4cd097a92,ACC_d3904743d099,False,False,False,normal,
TXN_c60e315fc7d0,ACC_c37cfd6e12bf,False,False,False,normal,
TXN_884db3dd0abc,ACC_c37cfd6e12bf,False,False,False,normal,
TXN_8bd59bcc879a,ACC_c37cfd6e12bf,False,False,False,normal,
TXN_033b2dc3d485,ACC_c37cfd6e12bf,False,False,False,normal,
TXN_f90321071ab1,ACC_c37cfd6e12bf,False,False,False,normal,
TXN_cdc086239371,ACC_c37cfd6e12bf,False,False,False,normal,
TXN_512f0201c5c0,ACC_c37cfd6e12bf,False,False,False,normal,
TXN_df9fcfaa3c4c,ACC_c37cfd6e12bf,False,False,False,normal,
TXN_a95d7c02aace,ACC_c37cfd6e12bf,False,False,False,normal,
TXN_bb35659401ae,ACC_c37cfd6e12bf,False,False,False,normal,
TXN_37ab46552ce3,ACC_caa546186733,False,False,False,normal,
TXN_46639f270790,ACC_caa546186733,False,False,False,normal,
TXN_c30905c2cc0b,ACC_caa546186733,False,False,False,normal,
TXN_cb1cfaa2aaa4,ACC_caa546186733,False,False,False,normal,
TXN_1acc698fcb8f,ACC_caa546186733,False,False,False,normal,
TXN_226f7c1d4808,ACC_caa546186733,False,False,False,normal,
TXN_e2c4056ec3c4,ACC_caa546186733,False,False,False,normal,
TXN_45aef4dd1b30,ACC_caa546186733,False,False,False,normal,
TXN_aa2df1425698,ACC_caa546186733,False,False,False,normal,
TXN_c1e50d3cfaba,ACC_caa546186733,False,False,False,normal,
TXN_9823a10f8ab8,ACC_5f87e63fabc7,False,False,False,normal,
TXN_064e0ca759d4,ACC_5f87e63fabc7,False,False,False,normal,
TXN_cc00ead9b9a9,ACC_5f87e63fabc7,False,False,False,normal,
TXN_b9f2871e75f4,ACC_5f87e63fabc7,False,False,False,normal,
TXN_d4509bf1ef49,ACC_5f87e63fabc7,False,False,False,normal,
TXN_8ed080c52222,ACC_5f87e63fabc7,False,False,False,normal,
TXN_95ea22b5bd36,ACC_5f87e63fabc7,False,False,False,normal,
TXN_937f912ededd,ACC_5f87e63fabc7,False,False,False,normal,
TXN_fca1a9fab377,ACC_5f87e63fabc7,False,False,False,normal,
TXN_91863d9d31d0,ACC_5f87e63fabc7,False,False,False,normal,
TXN_62ff10c57840,ACC_403d9f58f23b,True,False,True,fraud_ring,RING_006
TXN_7b5575e0daa2,ACC_403d9f58f23b,True,False,True,fraud_ring,RING_006
TXN_1f048c6b5546,ACC_403d9f58f23b,True,False,True,fraud_ring,RING_006
TXN_f51e40cbcf63,ACC_403d9f58f23b,True,False,True,fraud_ring,RING_006
TXN_7532a650bacb,ACC_403d9f58f23b,True,False,True,fraud_ring,RING_006
TXN_a4e79046e96f,ACC_403d9f58f23b,True,False,True,fraud_ring,RING_006
TXN_46885326743c,ACC_403d9f58f23b,True,False,True,fraud_ring,RING_006
TXN_2b681f5c3852,ACC_403d9f58f23b,True,False,True,fraud_ring,RING_006
TXN_4278c2d21ac5,ACC_403d9f58f23b,True,False,True,fraud_ring,RING_006
TXN_a4028f98cb0c,ACC_403d9f58f23b,True,False,True,fraud_ring,RING_006
TXN_cc11e4cfc092,ACC_6868b184343c,False,False,False,normal,
TXN_a4a98f70aa47,ACC_6868b184343c,False,False,False,normal,
TXN_330647326ec5,ACC_6868b184343c,False,False,False,normal,
TXN_402ff98f5c4a,ACC_6868b184343c,False,False,False,normal,
TXN_705035da5411,ACC_6868b184343c,False,False,False,normal,
TXN_4f4bed3ee4c1,ACC_6868b184343c,False,False,False,normal,
TXN_2ba346fb881b,ACC_6868b184343c,False,False,False,normal,
TXN_7f068b176384,ACC_6868b184343c,False,False,False,normal,
TXN_2649a348ac24,ACC_6868b184343c,False,False,False,normal,
TXN_ae7e543dd496,ACC_6868b184343c,False,False,False,normal,
TXN_d9507e4d57d3,ACC_c02537aaf442,False,False,False,normal,
TXN_65ee4f30f78d,ACC_c02537aaf442,False,False,False,normal,
TXN_8560f4030311,ACC_c02537aaf442,False,False,False,normal,
TXN_69b7ce4df4e8,ACC_c02537aaf442,False,False,False,normal,
TXN_aef86cea08ef,ACC_c02537aaf442,False,False,False,normal,
TXN_e7cc8f7d9dd3,ACC_c02537aaf442,False,False,False,normal,
TXN_77fd89ecc4db,ACC_c02537aaf442,False,False,False,normal,
TXN_29317e1d7db8,ACC_c02537aaf442,False,False,False,normal,
TXN_bf7665133064,ACC_c02537aaf442,False,False,False,normal,
TXN_cc33dd481161,ACC_c02537aaf442,False,False,False,normal,
TXN_ccb416244cee,ACC_63923b6917a7,False,False,False,normal,
TXN_b4388fd9c350,ACC_63923b6917a7,False,False,False,normal,
TXN_9713a3f0e2a4,ACC_63923b6917a7,False,False,False,normal,
TXN_0e9cc944bc71,ACC_63923b6917a7,False,False,False,normal,
TXN_5de2899e34cc,ACC_63923b6917a7,False,False,False,normal,
TXN_1b452d505157,ACC_63923b6917a7,False,False,False,normal,
TXN_f67fb7dde7cb,ACC_63923b6917a7,False,False,False,normal,
TXN_65fc5dbcfea3,ACC_63923b6917a7,False,False,False,normal,
TXN_493a577af57b,ACC_63923b6917a7,False,False,False,normal,
TXN_ad5f5d6df5c8,ACC_63923b6917a7,False,False,False,normal,
TXN_d0a70ef9cb21,ACC_abcaa9e90ebe,False,False,False,normal,
TXN_7515d2a0b45c,ACC_abcaa9e90ebe,False,False,False,normal,
TXN_a0f5bf04bff4,ACC_abcaa9e90ebe,False,False,False,normal,
TXN_b5990c69c426,ACC_abcaa9e90ebe,False,False,False,normal,
TXN_2ec288d6b403,ACC_abcaa9e90ebe,False,False,False,normal,
TXN_e2201704f003,ACC_abcaa9e90ebe,False,False,False,normal,
TXN_83bccf4146bd,ACC_abcaa9e90ebe,False,False,False,normal,
TXN_53cb1583befe,ACC_abcaa9e90ebe,False,False,False,normal,
TXN_6f6c6acbc2ea,ACC_abcaa9e90ebe,False,False,False,normal,
TXN_e0e799b0cd90,ACC_abcaa9e90ebe,False,False,False,normal,
TXN_44dba0bb5399,ACC_84b50be960e6,False,False,False,normal,
TXN_4d2583d2ebfc,ACC_84b50be960e6,False,False,False,normal,
TXN_270ecc879167,ACC_84b50be960e6,False,False,False,normal,
TXN_b8b798c66825,ACC_84b50be960e6,False,False,False,normal,
TXN_945cb15b0bb6,ACC_84b50be960e6,False,False,False,normal,
TXN_b4f57b5857b2,ACC_84b50be960e6,False,False,False,normal,
TXN_516572e9da27,ACC_84b50be960e6,False,False,False,normal,
TXN_7e61fa502e07,ACC_84b50be960e6,False,False,False,normal,
TXN_18dd5d0417f9,ACC_84b50be960e6,False,False,False,normal,
TXN_c65d8177f977,ACC_84b50be960e6,False,False,False,normal,
TXN_4a829c182b3a,ACC_6b24e4144ac0,False,False,False,normal,
TXN_03d68b03ff3b,ACC_6b24e4144ac0,False,False,False,normal,
TXN_e25efda7b49d,ACC_6b24e4144ac0,False,False,False,normal,
TXN_89d8869a88bc,ACC_6b24e4144ac0,False,False,False,normal,
TXN_68a1b4c20aad,ACC_6b24e4144ac0,False,False,False,normal,
TXN_3e39b5cb70ca,ACC_6b24e4144ac0,False,False,False,normal,
TXN_274471eac641,ACC_6b24e4144ac0,False,False,False,normal,
TXN_173f36ddfb0d,ACC_6b24e4144ac0,False,False,False,normal,
TXN_d57905ca185f,ACC_6b24e4144ac0,False,False,False,normal,
TXN_d7dae749f853,ACC_6b24e4144ac0,False,False,False,normal,
TXN_10dc3ea45ce7,ACC_c505776b213b,False,False,False,normal,
TXN_2200edd29fcd,ACC_c505776b213b,False,False,False,normal,
TXN_c37395490839,ACC_c505776b213b,False,False,False,normal,
TXN_dff7381f334f,ACC_c505776b213b,False,False,False,normal,
TXN_13c78822b00d,ACC_c505776b213b,False,False,False,normal,
TXN_cfc410ccb425,ACC_c505776b213b,False,False,False,normal,
TXN_8ff9188c65aa,ACC_c505776b213b,False,False,False,normal,
TXN_746f0d7371e1,ACC_c505776b213b,False,False,False,normal,
TXN_8558576f9476,ACC_c505776b213b,False,False,False,normal,
TXN_d9d471bac639,ACC_c505776b213b,False,False,False,normal,
TXN_f16e64f985f5,ACC_1f1802887b8d,False,False,False,normal,
TXN_c90db0cc6737,ACC_1f1802887b8d,False,False,False,normal,
TXN_22e3aea6844b,ACC_1f1802887b8d,False,False,False,normal,
TXN_745fd7a3ffad,ACC_1f1802887b8d,False,False,False,normal,
TXN_3ecb122d99af,ACC_1f1802887b8d,False,False,False,normal,
TXN_3127e3d65934,ACC_1f1802887b8d,False,False,False,normal,
TXN_80b65d15a2a9,ACC_1f1802887b8d,False,False,False,normal,
TXN_76e7552ca37e,ACC_1f1802887b8d,False,False,False,normal,
TXN_1fbbfb980daf,ACC_1f1802887b8d,False,False,False,normal,
TXN_2da9fa965ded,ACC_1f1802887b8d,False,False,False,normal,
TXN_4bafe909a820,ACC_6ca6abca070e,False,False,False,normal,
TXN_9b124089d870,ACC_6ca6abca070e,False,False,False,normal,
TXN_bf6126174fc1,ACC_6ca6abca070e,False,False,False,normal,
TXN_ee3b9bfe552b,ACC_6ca6abca070e,False,False,False,normal,
TXN_044c2e510f54,ACC_6ca6abca070e,False,False,False,normal,
TXN_893287afc5f3,ACC_6ca6abca070e,False,False,False,normal,
TXN_3143ade3eba3,ACC_6ca6abca070e,False,False,False,normal,
TXN_410348b5ef34,ACC_6ca6abca070e,False,False,False,normal,
TXN_b6df37286b87,ACC_6ca6abca070e,False,False,False,normal,
TXN_1312932920e2,ACC_6ca6abca070e,False,False,False,normal,
TXN_f3360772c857,ACC_d4b7aff7fe64,False,False,False,normal,
TXN_37cd1b382c33,ACC_d4b7aff7fe64,False,False,False,normal,
TXN_d8f7dc4c0fea,ACC_d4b7aff7fe64,False,False,False,normal,
TXN_418ebd0fcea2,ACC_d4b7aff7fe64,False,False,False,normal,
TXN_6797d0d24871,ACC_d4b7aff7fe64,False,False,False,normal,
TXN_bba68a41095b,ACC_d4b7aff7fe64,False,False,False,normal,
TXN_7f2462e34cb9,ACC_d4b7aff7fe64,False,False,False,normal,
TXN_dfc312578d52,ACC_d4b7aff7fe64,False,False,False,normal,
TXN_24963cb784ac,ACC_d4b7aff7fe64,False,False,False,normal,
TXN_21e559fd03c6,ACC_d4b7aff7fe64,False,False,False,normal,
TXN_3b0700799b32,ACC_2eba7712941b,False,False,False,normal,
TXN_59c77366e87e,ACC_2eba7712941b,False,False,False,normal,
TXN_b2286f816d26,ACC_2eba7712941b,False,False,False,normal,
TXN_51319cf12f0d,ACC_2eba7712941b,False,False,False,normal,
TXN_297461480758,ACC_2eba7712941b,False,False,False,normal,
TXN_05b4ca7b8481,ACC_2eba7712941b,False,False,False,normal,
TXN_25aff63276bc,ACC_2eba7712941b,False,False,False,normal,
TXN_106fb7c3e4ab,ACC_2eba7712941b,False,False,False,normal,
TXN_bfa79b59a319,ACC_2eba7712941b,False,False,False,normal,
TXN_691e9f560dd3,ACC_2eba7712941b,False,False,False,normal,
TXN_d55db8a69d37,ACC_06379d01efdf,True,False,True,fraud_ring,RING_002
TXN_ccbeb682766c,ACC_06379d01efdf,True,False,True,fraud_ring,RING_002
TXN_4e977ed071f4,ACC_06379d01efdf,True,False,True,fraud_ring,RING_002
TXN_7e67cde30589,ACC_06379d01efdf,True,False,True,fraud_ring,RING_002
TXN_c241e0ef904a,ACC_06379d01efdf,True,False,True,fraud_ring,RING_002
TXN_9ef53d278042,ACC_06379d01efdf,True,False,True,fraud_ring,RING_002
TXN_51de0df76d60,ACC_06379d01efdf,True,False,True,fraud_ring,RING_002
TXN_6e514fc21975,ACC_06379d01efdf,True,False,True,fraud_ring,RING_002
TXN_c29506909d3a,ACC_06379d01efdf,True,False,True,fraud_ring,RING_002
TXN_c50af039a866,ACC_06379d01efdf,True,False,True,fraud_ring,RING_002
TXN_e428358818c5,ACC_47aedbf8e170,False,False,False,normal,
TXN_1681ed9feb4d,ACC_47aedbf8e170,False,False,False,normal,
TXN_b8a05bd637f4,ACC_47aedbf8e170,False,False,False,normal,
TXN_34612068ce79,ACC_47aedbf8e170,False,False,False,normal,
TXN_c625e68becbe,ACC_47aedbf8e170,False,False,False,normal,
TXN_5adf2816ad80,ACC_47aedbf8e170,False,False,False,normal,
TXN_041f8ac39531,ACC_47aedbf8e170,False,False,False,normal,
TXN_5e2fd5fede46,ACC_47aedbf8e170,False,False,False,normal,
TXN_89d2da2d490b,ACC_47aedbf8e170,False,False,False,normal,
TXN_0dc31753bbf5,ACC_47aedbf8e170,False,False,False,normal,
TXN_99790eece8b4,ACC_2ebaca67e653,False,False,False,normal,
TXN_6fac6183d098,ACC_2ebaca67e653,False,False,False,normal,
TXN_8d081bb2db10,ACC_2ebaca67e653,False,False,False,normal,
TXN_2b610e4d9480,ACC_2ebaca67e653,False,False,False,normal,
TXN_821f673a9e3d,ACC_2ebaca67e653,False,False,False,normal,
TXN_e988520e5e4a,ACC_2ebaca67e653,False,False,False,normal,
TXN_f8b8ffdbec3c,ACC_2ebaca67e653,False,False,False,normal,
TXN_04f4682b6aca,ACC_2ebaca67e653,False,False,False,normal,
TXN_1c1f441a14eb,ACC_2ebaca67e653,False,False,False,normal,
TXN_7fd7f26bc985,ACC_2ebaca67e653,False,False,False,normal,
TXN_323b68c41fb5,ACC_105cad2e38e5,False,False,False,normal,
TXN_b79b9ed09c6d,ACC_105cad2e38e5,False,False,False,normal,
TXN_8867971cdd42,ACC_105cad2e38e5,False,False,False,normal,
TXN_95e74c91de98,ACC_105cad2e38e5,False,False,False,normal,
TXN_53b85c4bd2ea,ACC_105cad2e38e5,False,False,False,normal,
TXN_ef4341213b3a,ACC_105cad2e38e5,False,False,False,normal,
TXN_50cb44434a27,ACC_105cad2e38e5,False,False,False,normal,
TXN_5dd9ad384249,ACC_105cad2e38e5,False,False,False,normal,
TXN_60295b7bbd2b,ACC_105cad2e38e5,False,False,False,normal,
TXN_e674cc878825,ACC_105cad2e38e5,False,False,False,normal,
TXN_8281804bca28,ACC_2840ab2e23b3,False,False,False,normal,
TXN_a1292117f067,ACC_2840ab2e23b3,False,False,False,normal,
TXN_1cfb77009836,ACC_2840ab2e23b3,False,False,False,normal,
TXN_052264aa3684,ACC_2840ab2e23b3,False,False,False,normal,
TXN_1fd44ad89b97,ACC_2840ab2e23b3,False,False,False,normal,
TXN_63dbc873fc2e,ACC_2840ab2e23b3,False,False,False,normal,
TXN_7110e9a34f38,ACC_2840ab2e23b3,False,False,False,normal,
TXN_24789c3b83e2,ACC_2840ab2e23b3,False,False,False,normal,
TXN_41a8044f2c69,ACC_2840ab2e23b3,False,False,False,normal,
TXN_069161d7fcd0,ACC_2840ab2e23b3,False,False,False,normal,
TXN_5c5b322ce813,ACC_21a9e33989dd,False,False,False,normal,
TXN_d023f8b21109,ACC_21a9e33989dd,False,False,False,normal,
TXN_b76be0e3bf1a,ACC_21a9e33989dd,False,False,False,normal,
TXN_e95370ee126b,ACC_21a9e33989dd,False,False,False,normal,
TXN_c29c75576401,ACC_21a9e33989dd,False,False,False,normal,
TXN_d40da921dd06,ACC_21a9e33989dd,False,False,False,normal,
TXN_82d67cca1cc0,ACC_21a9e33989dd,False,False,False,normal,
TXN_86fd89a34081,ACC_21a9e33989dd,False,False,False,normal,
TXN_a3bad3dea7a3,ACC_21a9e33989dd,False,False,False,normal,
TXN_b36d405cdcae,ACC_21a9e33989dd,False,False,False,normal,
TXN_38d3eb82a141,ACC_9e8dfc586b45,False,False,False,normal,
TXN_fab2c483f1f0,ACC_9e8dfc586b45,False,False,False,normal,
TXN_1a7cd51d7030,ACC_9e8dfc586b45,False,False,False,normal,
TXN_2077f42967a4,ACC_9e8dfc586b45,False,False,False,normal,
TXN_2816f6b8136e,ACC_9e8dfc586b45,False,False,False,normal,
TXN_c253407c9148,ACC_9e8dfc586b45,False,False,False,normal,
TXN_1cacaede0766,ACC_9e8dfc586b45,False,False,False,normal,
TXN_01654e77509f,ACC_9e8dfc586b45,False,False,False,normal,
TXN_aec38a758d08,ACC_9e8dfc586b45,False,False,False,normal,
TXN_dafe61acc6c9,ACC_9e8dfc586b45,False,False,False,normal,
TXN_3c4fbc9d112e,ACC_539bd3d479a3,False,False,False,normal,
TXN_0fc83511ba9c,ACC_539bd3d479a3,False,False,False,normal,
TXN_a54793f7164c,ACC_539bd3d479a3,False,False,False,normal,
TXN_c8fe1720d172,ACC_539bd3d479a3,False,False,False,normal,
TXN_155731e84518,ACC_539bd3d479a3,False,False,False,normal,
TXN_1857e3e338e3,ACC_539bd3d479a3,False,False,False,normal,
TXN_23f0ddc92339,ACC_539bd3d479a3,False,False,False,normal,
TXN_0346b121d775,ACC_539bd3d479a3,False,False,False,normal,
TXN_958c5732d9fa,ACC_539bd3d479a3,False,False,False,normal,
TXN_12291c31a5dd,ACC_539bd3d479a3,False,False,False,normal,
TXN_e803136ab593,ACC_8e4d413039e4,False,False,False,normal,
TXN_f2f803aa1a2e,ACC_8e4d413039e4,False,False,False,normal,
TXN_bbf9e009c9b9,ACC_8e4d413039e4,False,False,False,normal,
TXN_607c10d6ce70,ACC_8e4d413039e4,False,False,False,normal,
TXN_e0a2b92f4244,ACC_8e4d413039e4,False,False,False,normal,
TXN_e83ede8439b9,ACC_8e4d413039e4,False,False,False,normal,
TXN_4bba04588f01,ACC_8e4d413039e4,False,False,False,normal,
TXN_f64a6a81a238,ACC_8e4d413039e4,False,False,False,normal,
TXN_ad4a38b988e4,ACC_8e4d413039e4,False,False,False,normal,
TXN_8c82b7e034cb,ACC_8e4d413039e4,False,False,False,normal,
TXN_748c1586fbeb,ACC_8913b3da4b49,False,False,False,normal,
TXN_a7aa081ad8aa,ACC_8913b3da4b49,False,False,False,normal,
TXN_84f1068e3468,ACC_8913b3da4b49,False,False,False,normal,
TXN_70d6cdc3702c,ACC_8913b3da4b49,False,False,False,normal,
TXN_0924d27ce10b,ACC_8913b3da4b49,False,False,False,normal,
TXN_08bff3592754,ACC_8913b3da4b49,False,False,False,normal,
TXN_0e721339b918,ACC_8913b3da4b49,False,False,False,normal,
TXN_a15a818971b0,ACC_8913b3da4b49,False,False,False,normal,
TXN_df1e098ab3d9,ACC_8913b3da4b49,False,False,False,normal,
TXN_93a18d6280d0,ACC_8913b3da4b49,False,False,False,normal,
TXN_227d00ef7ac9,ACC_006c9c2ff8b7,False,False,False,normal,
TXN_64fe84116665,ACC_006c9c2ff8b7,False,False,False,normal,
TXN_eac388c90486,ACC_006c9c2ff8b7,False,False,False,normal,
TXN_3d13a3b7441a,ACC_006c9c2ff8b7,False,False,False,normal,
TXN_6a2df01f5763,ACC_006c9c2ff8b7,False,False,False,normal,
TXN_7dd878220166,ACC_006c9c2ff8b7,False,False,False,normal,
TXN_65e015243215,ACC_006c9c2ff8b7,False,False,False,normal,
TXN_97a38b1b35e4,ACC_006c9c2ff8b7,False,False,False,normal,
TXN_9334bd4acfdb,ACC_006c9c2ff8b7,False,False,False,normal,
TXN_061faf8a1044,ACC_006c9c2ff8b7,False,False,False,normal,
TXN_231af8d1a772,ACC_b08cff93c516,False,False,False,normal,
TXN_2b36c1954748,ACC_b08cff93c516,False,False,False,normal,
TXN_988631bf150b,ACC_b08cff93c516,False,False,False,normal,
TXN_26fed8dcce4c,ACC_b08cff93c516,False,False,False,normal,
TXN_f24b1a311be1,ACC_b08cff93c516,False,False,False,normal,
TXN_10a8633456b6,ACC_b08cff93c516,False,False,False,normal,
TXN_cbb1badc32b0,ACC_b08cff93c516,False,False,False,normal,
TXN_1e3fb175f0d3,ACC_b08cff93c516,False,False,False,normal,
TXN_ae79973c3282,ACC_b08cff93c516,False,False,False,normal,
TXN_0de1a948106d,ACC_b08cff93c516,False,False,False,normal,
TXN_4fb16626c167,ACC_0715e0bf4532,False,False,False,normal,
TXN_8165aff22e45,ACC_0715e0bf4532,False,False,False,normal,
TXN_0ec599b54fc9,ACC_0715e0bf4532,False,False,False,normal,
TXN_157f1c330ed1,ACC_0715e0bf4532,False,False,False,normal,
TXN_359972e6c639,ACC_0715e0bf4532,False,False,False,normal,
TXN_051ad75d2352,ACC_0715e0bf4532,False,False,False,normal,
TXN_e9af752c0bc8,ACC_0715e0bf4532,False,False,False,normal,
TXN_77a66a9226ac,ACC_0715e0bf4532,False,False,False,normal,
TXN_2274d5dcf447,ACC_0715e0bf4532,False,False,False,normal,
TXN_ee55606fc53c,ACC_0715e0bf4532,False,False,False,normal,
TXN_7b3fefe3b138,ACC_189ece95e0ea,False,False,False,normal,
TXN_17a86d30ab2a,ACC_189ece95e0ea,False,False,False,normal,
TXN_f15d97ffa159,ACC_189ece95e0ea,False,False,False,normal,
TXN_eed5282eb0b8,ACC_189ece95e0ea,False,False,False,normal,
TXN_a84437f77b5b,ACC_189ece95e0ea,False,False,False,normal,
TXN_51414557f25b,ACC_189ece95e0ea,False,False,False,normal,
TXN_d5564aa2a792,ACC_189ece95e0ea,False,False,False,normal,
TXN_d44c090f46d8,ACC_189ece95e0ea,False,False,False,normal,
TXN_42e52a5bb35c,ACC_189ece95e0ea,False,False,False,normal,
TXN_e95163f35a14,ACC_189ece95e0ea,False,False,False,normal,
TXN_56c1cde2dce0,ACC_130ba65486a8,False,False,False,normal,
TXN_05a6902d30a3,ACC_130ba65486a8,False,False,False,normal,
TXN_4e247dd84c1e,ACC_130ba65486a8,False,False,False,normal,
TXN_623db4c15e9b,ACC_130ba65486a8,False,False,False,normal,
TXN_6f6bd3e2fe87,ACC_130ba65486a8,False,False,False,normal,
TXN_ac385b583e46,ACC_130ba65486a8,False,False,False,normal,
TXN_344683fab86e,ACC_130ba65486a8,False,False,False,normal,
TXN_85f126090e74,ACC_130ba65486a8,False,False,False,normal,
