transaction_id,account_id,device_id,ip_address,card_fingerprint,transaction_amount,transaction_time,account_age_days,refund_rate,hour,day_of_week,transactions_last_1h,transactions_last_24h,historical_median_amount,has_amount_history,amount_deviation,accounts_per_device,accounts_per_ip,accounts_per_card,is_new_account,amount_vs_global_median,refund_risk,device_sharing_ratio,ip_sharing_ratio,is_fraud_ring,is_behavioral_anomaly,is_fraud,fraud_type,fraud_ring_id
TXN_52503d04d2f2,ACC_c840864ab43f,DEV_f634470b390b,172.187.212.82,CARD_6f05d9c92294,1204.49,0,490,0.0818,20,2,0,0,1187.02,1,1.014717527927078,2,3,3,0,1.0267669147294751,0,0.1,0.1,False,False,False,normal,
TXN_99a43830bdb8,ACC_0214cbd2dd31,DEV_154dd4f3d371,97.98.200.237,CARD_570e201670f5,1267.92,0,894,0.1704,21,2,0,0,1185.28,1,1.0697219222462204,2,3,2,0,1.0808377873820423,0,0.1,0.1,False,False,False,normal,
TXN_cc3805c8fed1,ACC_a671bed62ca0,RING_DEVICE_001,57.242.88.129,CARD_e8498badb0e6,1191.6,0,1537,0.1521,21,2,0,0,1187.02,1,1.0038584017118497,10,5,2,0,1.0157788404981714,0,0.1,0.1,True,False,True,fraud_ring,RING_001
TXN_49994ee45ded,ACC_8d3d9215e543,DEV_e0495588ab8c,167.126.73.12,CARD_8b12283f4638,661.63,0,1050,0.1134,21,2,0,0,1188.1399999999999,1,0.5568619859612504,2,2,2,0,0.564006171734479,0,0.1,0.1,False,False,False,normal,
TXN_00d0289a0092,ACC_eab5bdfdf46a,DEV_72302b3cf22d,65.246.73.51,CARD_cf4a41b1eb65,1804.71,0,1206,0.1429,22,2,0,0,1188.1399999999999,1,1.5189371622872727,1,1,2,0,1.5384241618290155,0,0.1,0.1,False,False,False,normal,
TXN_313f96cae167,ACC_00fb93c13c07,DEV_c32469d82244,50.104.137.16,CARD_bac8f5ceb398,1274.8,0,940,0.1613,22,2,0,0,1187.02,1,1.0739498913244931,2,1,1,0,1.0867026400361437,0,0.1,0.1,False,False,False,normal,
TXN_7000094a457a,ACC_2fff422a70bb,DEV_39256f5ac39e,10.178.187.142,CARD_c1423fab3ff0,1325.91,1,1281,0.1009,23,2,0,0,1188.1399999999999,1,1.115954348814113,2,3,1,0,1.1302713346802036,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_10035c8718e1,ACC_7eab6ef2fb8c,DEV_ccce2aa68797,61.6.32.66,CARD_d460ce0c2882,1073.86,1,1415,0.0141,23,2,0,0,1187.02,1,0.904668834560496,1,1,1,0,0.9154114347577763,0,0.1,0.1,False,False,False,normal,
TXN_102872a35368,ACC_5de47e2240c8,DEV_83bb3db8db25,81.149.90.45,CARD_ce817e0e392e,572.0,1,1346,0.1564,0,3,0,0,1185.28,1,0.48258639308855295,1,2,1,0,0.4876011218235599,0,0.1,0.1,False,False,False,normal,
TXN_f2142845091e,ACC_1a8737ea46e8,DEV_6eeb817f5ce1,73.43.8.76,CARD_9dc3e1ceea04,2102.46,1,636,0.0374,0,3,0,0,1185.28,1,1.7738087203023758,4,1,2,0,1.7922410045265067,0,0.1,0.1,False,False,False,normal,
TXN_42dc77c4d4f8,ACC_17aee29b89e1,RING_DEVICE_001,6.67.180.138,CARD_17f13a022c2d,3309.4,1,1801,0.2331,0,3,0,0,1185.28,1,2.7920828833693307,10,2,2,0,2.821096420564492,0,0.1,0.1,True,False,True,fraud_ring,RING_001
TXN_6ed48da034fc,ACC_0c45cf1fd972,DEV_40e57ae1e6b3,135.119.158.90,CARD_a3ad65e80a5d,828.29,1,1461,0.0669,0,3,0,0,1187.02,1,0.6977894222506782,1,1,2,0,0.7060754076839798,0,0.1,0.1,False,False,False,normal,
TXN_231698f30443,ACC_d5cfc1368073,DEV_c3a8abe6a399,209.92.149.130,CARD_36e19048e3a3,1511.9,1,1320,0.0405,1,3,0,0,1188.1399999999999,1,1.2724931405389939,4,2,3,0,1.2888184197290915,0,0.1,0.1,False,False,False,normal,
TXN_8112836e0d71,ACC_c8483e193a9b,DEV_50eb9db23e44,33.146.111.61,CARD_c5b421a80553,3161.99,1,1160,0.037,1,3,0,0,1187.02,1,2.6638051591380094,4,2,2,0,2.6954368377532836,0,0.1,0.1,False,False,False,normal,
TXN_c0f2206e9c0e,ACC_202decac8c4a,DEV_97f2797bedbc,208.101.24.38,CARD_ec0d78c57cf7,1951.35,1,451,0.1798,1,3,0,0,1188.1399999999999,1,1.6423569613008568,4,4,2,0,1.6634273585146917,0,0.1,0.1,False,False,False,normal,
TXN_0dda2f9d3440,ACC_a1db96690ef5,DEV_c32469d82244,116.158.100.194,CARD_df523021f270,738.24,1,542,0.0349,1,3,0,0,1187.02,1,0.6219271789860322,2,2,4,0,0.6293123289773163,0,0.1,0.1,False,False,False,normal,
TXN_893365421199,ACC_253d4e4876aa,DEV_a2a3191b8e17,206.60.232.102,CARD_7e289f1dc225,5515.81,1,1234,0.0884,1,3,0,0,1188.1399999999999,1,4.6423906273671465,1,3,1,0,4.701949552037781,0,0.1,0.1,False,False,False,normal,
TXN_37907e6ecc75,ACC_9badae99b8f2,DEV_067651cdfb63,49.240.112.5,CARD_1c2e0f332b03,1326.76,1,515,0.8451,2,3,0,0,1189.26,1,1.1156181154667608,4,4,4,0,1.1309959167668293,1,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_69d58b622983,ACC_f836e2528cea,DEV_4dd9568331a0,192.91.234.4,CARD_0647f0f0b195,969.85,1,547,0.1104,2,3,0,0,1188.1399999999999,1,0.816275859747168,4,3,2,0,0.8267481608401741,0,0.1,0.1,False,False,False,normal,
TXN_041950e9bd46,ACC_7d48885acc92,DEV_7374e77038c3,206.60.232.102,CARD_2f9be0d8e399,1280.25,1,812,0.026,2,3,0,0,1189.26,1,1.0765097623732405,1,3,1,0,1.0913484898856864,0,0.1,0.1,False,False,False,normal,
TXN_85c776deeb90,ACC_ea2c03db0623,DEV_9511df89852e,104.181.112.114,CARD_54a47fa3a2af,213.09,1,1514,0.1528,2,3,0,0,1188.1399999999999,1,0.1793475516353292,2,3,1,0,0.18164846686954964,0,0.1,0.1,False,False,False,normal,
TXN_b2b6a0cce03b,ACC_4aa348a724e4,DEV_ef306d886823,2.105.13.72,CARD_5dabeba2c92b,367.15,1,1543,0.1251,3,3,0,0,1188.1399999999999,1,0.30901240594542734,3,3,3,0,0.3129768389467133,0,0.1,0.1,False,False,False,normal,
TXN_cab4945a43c6,ACC_819d2788626f,DEV_43fd44b0e357,159.83.180.155,CARD_b2f53cec4eda,4439.86,1,1191,0.0298,3,3,0,0,1189.26,1,3.7332963355363837,2,1,2,0,3.784756497796417,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_487633137749,ACC_6323601c05da,DEV_3d745ff2da6e,110.5.251.30,CARD_8f9f08531255,295.92,1,1080,0.165,3,3,0,0,1188.1399999999999,1,0.24906155840220853,4,1,4,0,0.2522568600874613,0,0.1,0.1,False,False,False,normal,
TXN_1d5959c10961,ACC_9a06f352118e,DEV_b7930dd17ec8,95.253.51.177,CARD_92addfdb20d9,1977.15,1,856,0.0229,3,3,0,0,1188.1399999999999,1,1.6640715740569296,1,3,1,0,1.6854205559675728,0,0.1,0.1,False,False,False,normal,
TXN_a464ba700e9e,ACC_ca164b3967bb,DEV_a11f3b2bc074,185.166.244.167,CARD_43b66186c264,846.27,1,1268,0.1075,4,3,0,0,1187.02,1,0.712936597529949,3,2,3,0,0.7214024499399022,0,0.1,0.1,False,False,False,normal,
TXN_f7fb2a2c729f,ACC_ae4f8a971a7c,DEV_8990dd5d2d1d,60.104.17.39,CARD_08afc59a7fb8,788.94,1,123,0.0811,4,3,0,0,1188.1399999999999,1,0.6640126584409246,2,4,4,0,0.6725315193207682,0,0.1,0.1,False,False,False,normal,
TXN_f3230a202a71,ACC_bac30bc36573,DEV_33b3ee4d7a70,101.97.74.201,CARD_ccc793c7b090,1715.44,1,1657,0.1241,4,3,0,0,1187.02,1,1.4451652036191471,2,3,1,0,1.4623259937430204,0,0.1,0.1,False,False,False,normal,
TXN_34b056be6dd2,ACC_ea314a861afd,DEV_923c7a61e80f,62.118.222.24,CARD_df523021f270,834.13,1,996,0.0841,5,3,0,0,1188.1399999999999,1,0.7020468968303399,1,3,4,0,0.7110537128438568,0,0.1,0.1,False,False,False,normal,
TXN_2e321239c0db,ACC_acbf4ced3c16,DEV_2a5fc7831ef1,2.137.79.156,CARD_29cb00e1a824,1635.97,1,9,0.1737,5,3,0,0,1189.26,1,1.3756201335284126,2,2,2,1,1.3945818308910654,0,0.1,0.1,False,False,False,normal,
TXN_9ebb48d606e9,ACC_1ed2d305151f,DEV_e0a4074111f8,26.205.83.156,CARD_47334cf7cc3a,2684.55,1,1411,0.0821,5,3,0,0,1188.1399999999999,1,2.2594559563687784,1,2,2,0,2.2884433419430734,0,0.1,0.1,False,False,False,normal,
TXN_dbbf4cb02414,ACC_873532e9a2e1,DEV_cf179fdad8ec,146.225.229.103,CARD_8ce68016f584,5972.52,0,411,0.1417,6,3,0,0,1189.26,1,5.022047323545735,2,2,1,0,5.091271769429455,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_8451edc1bd6d,ACC_63ca6210dd60,DEV_f4e3e4c20972,95.253.51.177,CARD_93c34ba232b0,2069.83,0,254,0.013,6,3,0,0,1188.1399999999999,1,1.742075849647348,3,3,2,0,1.7644255768952082,0,0.1,0.1,False,False,False,normal,
TXN_0911fbb955b2,ACC_76f0d70b7afb,DEV_c35a6df46ba0,49.156.31.53,CARD_d73b9fdf1d07,796.02,0,1794,0.1482,6,3,0,0,1189.26,1,0.6693405983552797,2,1,2,0,0.6785668618776052,0,0.1,0.1,False,False,False,normal,
TXN_262c1d63dd93,ACC_ced5a06d5c7f,DEV_abc3bb27f168,86.237.113.3,CARD_ff084ad32f0f,606.34,0,1014,0.0114,6,3,0,0,1191.0700000000002,1,0.5090716750484857,1,4,1,0,0.5168742381232471,0,0.1,0.1,False,False,False,normal,
TXN_a37a5bdda412,ACC_437436064d39,DEV_5150170defca,155.87.65.29,CARD_b071d7b7c2e8,1326.55,0,1599,0.0794,6,3,0,0,1189.26,1,1.1154415350722298,2,2,2,0,1.130816902368957,0,0.1,0.1,False,False,False,normal,
TXN_559dc803ed28,ACC_8f7032628ea7,DEV_82ae57491fc2,22.97.241.124,CARD_2a6f401a8d53,938.52,0,1000,0.0933,6,3,0,0,1188.1399999999999,1,0.7899069133267124,3,3,2,0,0.8000409175766564,0,0.1,0.1,False,False,False,normal,
TXN_6d439b7cfe1d,ACC_3c116eec6bef,DEV_b62081050192,6.145.215.76,CARD_ad6b7f4311fe,755.83,0,1454,0.1027,6,3,0,0,1189.26,1,0.6355464742781226,2,4,2,0,0.6443069159229045,0,0.1,0.1,False,False,False,normal,
TXN_032ada27b1ff,ACC_e741ecf7d1b2,DEV_ac728e81e5f7,102.64.16.182,CARD_c88677729b3c,1876.56,0,1434,0.0551,6,3,0,0,1189.26,1,1.577922405529489,2,2,2,0,1.5996726593867476,0,0.1,0.1,False,False,False,normal,
TXN_256a9fb4f979,ACC_06c3de01cb6e,DEV_d9c2b89ae0cc,45.203.225.198,CARD_6fa12a2d78e7,1187.37,0,1065,0.1493,6,3,0,0,1191.0700000000002,1,0.9968935494975104,2,2,1,0,1.0121729790553153,0,0.1,0.1,False,False,False,normal,
TXN_fd6c1e4d9445,ACC_63ef531ca11c,DEV_bd2eafd7ce12,26.226.219.133,CARD_85f0593994fd,952.5,0,113,0.0223,6,3,0,0,1192.88,1,0.7984876936489839,1,1,3,0,0.8119581617778686,0,0.1,0.1,False,False,False,normal,
TXN_2f4b4d6cfee0,ACC_f4e64f295490,DEV_7f3f972ec9cf,63.120.111.215,CARD_8d46d8669e93,1160.45,0,886,0.0584,7,3,0,0,1193.705,1,0.9721413582082676,3,3,2,0,0.9892250381471156,0,0.1,0.1,False,False,False,normal,
TXN_1d7b9ccd398f,ACC_24236f2685bc,DEV_9e24a5303734,11.219.2.35,CARD_c89ffa9a31d6,1362.82,0,1235,0.0538,7,3,0,0,1192.88,1,1.1424619408490375,1,2,4,0,1.1617352462300419,0,0.1,0.1,False,False,False,normal,
TXN_d1bb91e6f1a7,ACC_c748eb7fd2a4,DEV_b4d40943947f,62.113.220.232,CARD_bc6a94732e07,484.56,0,893,0.1619,7,3,0,0,1193.705,1,0.40592943817777427,3,2,3,0,0.4130629363475948,0,0.1,0.1,False,False,False,normal,
TXN_6c460f6e1706,ACC_a679bd32dcab,DEV_23026ba2671d,133.74.186.187,CARD_c1a74217b02a,1470.72,0,1048,0.0502,7,3,0,0,1194.53,1,1.2312122759579083,1,1,2,0,1.2537145487558499,0,0.1,0.1,False,False,False,normal,
TXN_3ba73819f444,ACC_31c884cfc684,DEV_1112f115e908,3.233.218.21,CARD_4f0686af9d7a,399.52,0,301,0.1069,8,3,0,0,1194.53,1,0.3344579039454848,2,1,2,0,0.3405706297044557,0,0.1,0.1,False,False,False,normal,
TXN_609f09257206,ACC_7ba677b277d5,DEV_4846b75c6602,202.142.217.237,CARD_a9e36a40b7ed,601.88,0,298,0.0641,8,3,0,0,1193.705,1,0.5042116770893982,2,4,3,0,0.5130723132922452,0,0.1,0.1,False,False,False,normal,
TXN_ac5822089c52,ACC_93e5f1c85211,DEV_50291601ff92,39.24.209.106,CARD_6346d2504214,1702.12,0,452,0.0465,9,3,0,0,1194.53,1,1.4249286330188442,2,3,3,0,1.4509713662208352,0,0.1,0.1,False,False,False,normal,
TXN_05cd8d9988f6,ACC_1494fac2934b,DEV_866d1b71bc3d,133.112.88.19,CARD_4bd3ca943273,2140.83,0,1438,0.0451,9,3,0,0,1193.705,1,1.793433050879405,2,4,2,0,1.8249494923663143,0,0.1,0.1,False,False,False,normal,
TXN_1559ef14ce9f,ACC_b04f85e9d77a,DEV_10b9291f2134,169.55.11.192,CARD_f345711ee917,1299.28,0,816,0.1359,9,3,0,0,1192.88,1,1.0891958956475085,1,2,4,0,1.10757060413097,0,0.1,0.1,False,False,False,normal,
TXN_47144cfb83c8,ACC_d8ec66b76369,DEV_0f6d5ec76c28,30.93.110.142,CARD_89be225f7f61,672.11,0,891,0.1437,9,3,0,0,1193.705,1,0.5630453085142477,2,1,1,0,0.5729398426378197,0,0.1,0.1,False,False,False,normal,
TXN_729844cac4c0,ACC_8e2a0ec17b93,DEV_f47c25a9849f,89.255.89.49,CARD_9aff8de15e8d,5305.6,0,245,0.1272,9,3,0,0,1193.705,1,4.444649222379064,2,3,1,0,4.522756139767622,0,0.1,0.1,False,False,False,normal,
TXN_4485bea7da76,ACC_7fe044ed442a,DEV_22610f51fa02,214.53.97.106,CARD_8545a975c4f6,1104.04,0,1143,0.0778,9,3,0,0,1194.53,1,0.9242463563075017,2,2,1,0,0.9411383610805648,0,0.1,0.1,False,False,False,normal,
TXN_914ceccda413,ACC_67905a45171e,DEV_b412558e3463,95.253.51.177,CARD_549aecff9954,390.85,0,206,0.1273,9,3,0,0,1193.705,1,0.32742595532397034,1,3,3,0,0.33317989242087137,0,0.1,0.1,False,False,False,normal,
TXN_c0b34e4c298b,ACC_18d73d269f9b,DEV_81e39e846a25,200.146.52.199,CARD_0dc97576db44,1650.46,0,980,0.0841,9,3,0,0,1192.88,1,1.383592649721682,2,1,3,0,1.406933824344253,0,0.1,0.1,False,False,False,normal,
TXN_fc96311f0844,ACC_b6363398f1ae,DEV_02e67b169522,77.196.188.180,CARD_5838cdf55252,1304.87,0,633,0.1093,11,3,0,0,1193.705,1,1.0931260235987954,6,3,1,0,1.1123357969124277,0,0.1,0.1,False,False,False,normal,
TXN_784dfec52233,ACC_7e39114158f6,DEV_bd7d59f2d10e,87.238.252.44,CARD_cb91e3ae1e37,411.78,0,1023,0.1457,11,3,0,0,1193.705,1,0.34495960057133046,2,1,1,0,0.35102166074214247,0,0.1,0.1,False,False,False,normal,
TXN_2a6badeb385b,ACC_25af5b3688db,RING_DEVICE_005,149.24.235.113,CARD_9019faa0b84e,45196.9,0,1525,0.2053,11,3,0,0,1193.705,1,37.86270477211707,6,2,1,0,38.52807542473297,0,0.1,0.1,True,False,True,fraud_ring,RING_005
TXN_8ec180921145,ACC_f8d986bc06f2,RING_DEVICE_004,10.250.4.1,RING_CARD_004,2062.13,0,490,0.3151,11,3,0,0,1194.53,1,1.7263107665776498,4,4,4,0,1.757861715639891,0,0.1,0.1,True,False,True,fraud_ring,RING_004
TXN_e445d72be7ba,ACC_ee47dba87177,DEV_3f8f4d1ca45f,106.60.138.253,CARD_94280f6695a1,528.86,0,946,0.023,12,3,0,0,1194.97,1,0.44257178004468734,2,4,2,0,0.45082644980351033,0,0.1,0.1,False,False,False,normal,
TXN_ecd03d30a064,ACC_da3422778956,DEV_1a0d9fd0fefa,25.4.70.36,CARD_0eab44a8fe97,1261.66,0,1778,0.1435,13,3,0,0,1195.41,1,1.0554203160421947,2,1,1,0,1.0755014534264207,0,0.1,0.1,False,False,False,normal,
TXN_a4fa1302004a,ACC_c2d5967eb4a9,DEV_1ada02fed866,151.198.57.96,CARD_f38315ebb9df,1459.23,0,131,0.1016,13,3,0,0,1196.2350000000001,1,1.2198522865490475,1,1,2,0,1.2439199038436948,0,0.1,0.1,False,False,False,normal,
TXN_74cee9182470,ACC_c376624d8429,DEV_b2ef727e8560,46.255.106.41,CARD_74982b644b79,792.76,0,1490,0.1562,14,3,0,0,1197.06,1,0.6622558601908008,3,3,3,0,0.6757878764630164,0,0.1,0.1,False,False,False,normal,
TXN_9b06e2370f22,ACC_4f5a4d67eabe,DEV_b8ef43015e59,73.17.52.192,CARD_e999fb0b909a,819.1,0,351,0.0509,14,3,0,0,1196.2350000000001,1,0.6847316789761209,4,1,4,0,0.6982413966532831,0,0.1,0.1,False,False,False,normal,
TXN_f469c31d8471,ACC_f771e21d3f8f,DEV_5f5c9cc604ce,4.115.152.238,CARD_3cc65bf7ed89,1645.82,0,137,0.0248,14,3,0,0,1195.41,1,1.3767828611104138,2,1,2,0,1.4029784586007892,0,0.1,0.1,False,False,False,normal,
TXN_6f478a6616c6,ACC_c0877b32f3c9,DEV_82ae57491fc2,44.201.134.33,RING_CARD_003,1350.12,0,870,0.4269,14,3,0,0,1195.41,1,1.12942003162095,3,1,10,0,1.150909137406337,0,0.1,0.1,True,False,True,fraud_ring,RING_003
TXN_f1af7f4802ab,ACC_d56741cdd617,DEV_43fd44b0e357,87.228.63.33,CARD_e883a9902a5b,1737.03,0,584,0.1494,14,3,0,0,1196.2350000000001,1,1.4520809038357847,2,4,3,0,1.4807303787433188,0,0.1,0.1,False,False,False,normal,
TXN_514960f9c1dc,ACC_5d4224ab6015,DEV_34e7924ba0e7,207.168.104.137,CARD_a6d9496c72a0,351.38,0,1696,0.015,15,3,0,0,1196.2350000000001,1,0.29373827049033,1,5,1,0,0.2995337101160183,0,0.1,0.1,False,False,False,normal,
TXN_aee35d9ddc62,ACC_66017fbb7cd7,DEV_6d8a260856fc,57.252.90.99,CARD_ea465c39ac1c,1638.36,0,1516,0.0679,15,3,0,0,1195.41,1,1.3705423243907946,3,2,4,0,1.3966191852287546,0,0.1,0.1,False,False,False,normal,
TXN_15c28eaa71d5,ACC_6d4f5975ee9b,DEV_87f6ea95267d,186.214.193.95,CARD_64e914a4a2e0,2028.92,0,24,0.1339,16,3,0,0,1194.97,1,1.6978836288777124,2,2,2,1,1.7295518672906596,0,0.1,0.1,False,False,False,normal,
TXN_4ab2ad1ec197,ACC_aa617102b5f3,DEV_b4d61d8c369a,24.101.50.240,CARD_b4032bd33608,1648.73,0,1384,0.1327,16,3,0,0,1195.41,1,1.3792171723509088,2,1,1,0,1.405459086685591,0,0.1,0.1,False,False,False,normal,
TXN_58337c4b1d5d,ACC_0b341d2ec660,DEV_002dc998191b,181.158.215.238,CARD_a7eb9f344d99,2549.52,0,176,0.1423,16,3,0,0,1196.2350000000001,1,2.13128691268856,2,3,2,0,2.173337084111193,0,0.1,0.1,False,False,False,normal,
TXN_0b2e1ac8d48e,ACC_5b01ba68b7df,DEV_702a57303828,56.209.181.59,CARD_801d52d31f0c,2595.23,0,1248,0.1649,16,3,0,0,1195.41,1,2.170995725316,3,3,1,0,2.212302551381394,0,0.1,0.1,False,False,False,normal,
TXN_01c8b858cf4f,ACC_77d677dd76b5,DEV_97f2797bedbc,71.232.224.186,CARD_60d6b4a1c9e0,1925.26,0,1041,0.9027,16,3,0,0,1196.2350000000001,1,1.6094329291485368,4,3,2,0,1.6411869507028445,1,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_c4c93ce1274a,ACC_1409c3106697,DEV_66ef55feb7a6,163.72.133.164,CARD_78f1326f2dbe,320.01,0,370,0.1022,17,3,0,0,1195.41,1,0.267698948477928,3,1,3,0,0.2727923688719535,0,0.1,0.1,False,False,False,normal,
TXN_2e87242f1adc,ACC_746f0d46e0fb,DEV_7b6269270351,88.140.123.156,CARD_45afa224b3c8,8345.05,0,154,0.1707,17,3,0,0,1194.97,1,6.983480756839083,1,1,2,0,7.113733814114857,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_23d263c6078d,ACC_9c112fe7a262,DEV_18563acb7a1a,136.204.66.138,CARD_4890a88fe513,1433.35,0,160,0.1344,17,3,0,0,1194.53,1,1.19992800515684,2,2,3,0,1.2218585104297195,0,0.1,0.1,False,False,False,normal,
TXN_148830a4a71d,ACC_ce86e24a88e2,DEV_a498fab0bf8d,202.235.89.4,CARD_2ebbe3f1e060,1816.12,0,1542,0.1457,17,3,0,0,1193.705,1,1.5214144198105897,2,2,3,0,1.5481506107800762,0,0.1,0.1,False,False,False,normal,
TXN_b09e9f0c5e6d,ACC_d786340ec355,DEV_c0663be497ff,39.24.209.106,CARD_a2ecd07b5e80,2165.75,0,616,0.1021,18,3,0,0,1192.88,1,1.8155640131446582,4,3,3,0,1.846192534247159,0,0.1,0.1,False,False,False,normal,
TXN_59425a64d00b,ACC_04b3bfb0fdcf,DEV_61384fcd0d21,170.103.145.113,CARD_ba983fb527a2,566.64,0,400,0.1562,18,3,0,0,1191.0700000000002,1,0.47574030073799184,3,2,3,0,0.48303199243024825,0,0.1,0.1,False,False,False,normal,
TXN_bc2df63bd628,ACC_c49c1545f0dd,DEV_fbec14d57d7c,83.139.88.149,CARD_85136de22d10,493.76,0,996,0.1396,18,3,0,0,1192.88,1,0.4139226074709945,3,2,2,0,0.42090547187342825,0,0.1,0.1,False,False,False,normal,
TXN_b898fcf9c38a,ACC_b8c408aca4f0,DEV_f0c312019e9d,154.210.249.4,CARD_fa9337977c23,431.03,0,1042,0.0657,18,3,0,0,1191.0700000000002,1,0.3618846919156724,2,2,3,0,0.3674313138804354,0,0.1,0.1,False,False,False,normal,
TXN_ea562bec0828,ACC_5b5acf978dfb,DEV_836ec3e3cf43,131.89.244.227,CARD_32fd8fc7f054,542.48,0,397,0.0674,18,3,0,0,1189.26,1,0.45614920202478854,4,2,1,0,0.4624368121797986,0,0.1,0.1,False,False,False,normal,
TXN_a4fab9c59dda,ACC_e46dd0f7e20f,DEV_55c151f1c432,99.201.196.60,CARD_eb4c898665e2,725.64,0,1070,0.127,18,3,0,0,1188.1399999999999,1,0.6107361085393977,1,4,2,0,0.6185714651049791,0,0.1,0.1,False,False,False,normal,
TXN_927df7e8b2e5,ACC_02efbf2bb3d8,DEV_75d3937fec37,1.112.233.62,CARD_f54f40c4bc8a,2969.2,0,408,0.0288,19,3,0,0,1187.02,1,2.501390035551212,2,1,2,0,2.5310930960113884,0,0.1,0.1,False,False,False,normal,
TXN_56538cfe4a72,ACC_0ecdfffa1fee,DEV_a079a7dd126f,165.90.185.70,RING_CARD_007,1130.1,0,154,0.291,19,3,0,0,1185.28,1,0.9534455993520518,4,1,8,0,0.9633531954070018,0,0.1,0.1,True,False,True,fraud_ring,RING_007
TXN_a502be567440,ACC_83f3351a0489,DEV_2367ae099ca5,41.223.172.42,CARD_122b528afb26,1361.07,0,1501,0.1628,19,3,0,0,1183.54,1,1.1499991550771413,1,2,2,0,1.1602434595811062,0,0.1,0.1,False,False,False,normal,
TXN_d67f3c001b26,ACC_444ae6700454,DEV_50bb131d8043,151.124.27.163,CARD_d687e4b4d3ad,12418.63,0,1616,0.1018,19,3,0,0,1185.28,1,10.477380872030237,1,1,3,0,10.586255104041461,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_710e301617e5,ACC_444ae6700454,DEV_50bb131d8043,151.124.27.163,CARD_d687e4b4d3ad,6134.18,0,1616,0.0235,19,3,1,1,1187.02,1,5.167714107597177,1,1,3,0,5.229078757810568,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_3b54a76af816,ACC_d7a0c0d8ea1a,DEV_90f0f84f8557,160.230.20.188,CARD_a9e36a40b7ed,1884.49,0,1261,0.1551,20,3,0,0,1188.1399999999999,1,1.586084131499655,1,2,3,0,1.6064325840302107,0,0.1,0.1,False,False,False,normal,
TXN_331e33bd9693,ACC_e49ef3167bf1,DEV_f683c93de1a3,78.207.206.0,CARD_5eefa0c35714,850.15,0,494,0.0417,20,3,0,0,1187.02,1,0.7162052871897693,2,3,1,0,0.7247099540529711,0,0.1,0.1,False,False,False,normal,
TXN_c2298e4f178e,ACC_4c0ba1031041,DEV_c3ab1799d0eb,81.125.67.20,CARD_5253e42de18b,413.15,0,213,0.0987,20,3,0,0,1185.28,1,0.3485674271058315,1,3,1,0,0.3521895165758807,0,0.1,0.1,False,False,False,normal,
TXN_1bfd696a1823,ACC_d880e68b54f0,DEV_a9517682e366,42.93.170.172,CARD_3005370d5462,526.67,0,116,0.0749,21,3,0,0,1185.28,1,0.4443422651187905,3,1,1,0,0.44895958536855646,0,0.1,0.1,False,False,False,normal,
TXN_249eb0ad8bf0,ACC_dabfa50b999f,DEV_3d745ff2da6e,20.85.238.35,CARD_d83c35acab2c,1182.96,0,1006,0.116,21,3,0,0,1183.54,1,0.9995099447420451,4,2,1,0,1.0084136766999974,0,0.1,0.1,False,False,False,normal,
TXN_2d48d95526e6,ACC_052491763c45,DEV_c13d78b629d4,49.240.112.5,CARD_4fda1b4b982c,1131.45,0,780,0.1138,21,3,0,0,1182.005,1,0.9572294533441059,3,4,2,0,0.9645040022504666,0,0.1,0.1,False,False,False,normal,
TXN_c93109174b1c,ACC_4b6f4caa0c08,DEV_105b85c96416,55.253.101.122,CARD_30596a91ed75,31221.46,0,1382,0.0971,22,3,0,0,1183.54,1,26.3797252310864,3,2,2,0,26.614718393303153,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_f59dfee68fb4,ACC_197feb7f1a79,DEV_46c96aa6f2a6,1.205.51.155,CARD_682d87c25dae,415.77,0,1585,0.1535,22,3,0,0,1183.54,1,0.35129357689642937,3,1,1,0,0.3544229343017159,0,0.1,0.1,False,False,False,normal,
TXN_a5a161a74e2d,ACC_aa53e07c0ec2,DEV_de9613a8b12f,119.155.166.48,CARD_78e8a1b9efb0,785.03,0,1822,0.0207,22,3,0,0,1182.005,1,0.6641511668732365,1,2,1,0,0.6691984417222889,0,0.1,0.1,False,False,False,normal,
TXN_7471595f2c5b,ACC_4a5c071b8419,DEV_b1b275e28b2e,49.240.112.5,CARD_e23fa7b18bb0,1222.1,0,980,0.1792,22,3,0,0,1183.54,1,1.0325802254254186,3,4,2,0,1.0417785506653365,0,0.1,0.1,False,False,False,normal,
TXN_612abbd2e46b,ACC_300e658cdb6c,DEV_2027db32c5dd,210.182.73.195,CARD_fe573ae73b40,989.26,0,1114,0.093,22,3,0,0,1185.28,1,0.8346213552915767,5,2,2,0,0.8432942059006554,0,0.1,0.1,False,False,False,normal,
